Date Time,Air Temperature,Water Level,Water Level Sigma,Wind Speed,Wind Direction,Wind Gust
2020-01-02 13:30:00,60.6,1.739,0.249,10.30,175.00,12.05
2020-01-02 13:36:00,60.6,1.768,0.295,10.50,181.00,11.47
2020-01-02 13:42:00,60.6,1.650,0.279,10.69,179.00,12.25
2020-01-02 13:48:00,60.6,1.752,0.243,8.55,176.00,11.47
2020-01-02 13:54:00,60.6,1.690,0.197,7.97,183.00,9.33
2020-01-02 14:00:00,60.6,1.755,0.223,7.78,184.00,8.75
2020-01-02 14:06:00,60.8,1.673,0.226,7.58,155.00,8.94
2020-01-02 14:12:00,60.8,1.581,0.299,8.75,152.00,9.52
2020-01-02 14:18:00,60.8,1.670,0.262,9.33,161.00,10.69
2020-01-02 14:24:00,61.0,1.831,0.253,9.33,151.00,10.11
2020-01-02 14:30:00,61.0,1.660,0.200,10.50,152.00,11.27
2020-01-02 14:36:00,61.0,1.749,0.226,11.27,147.00,12.44
2020-01-02 14:42:00,60.8,1.762,0.190,12.83,141.00,13.80
2020-01-02 14:48:00,60.8,1.526,0.197,12.63,142.00,14.00
2020-01-02 14:54:00,61.0,1.703,0.220,13.80,140.00,14.58
2020-01-02 15:00:00,61.0,1.703,0.269,13.41,137.00,15.16
2020-01-02 15:06:00,61.0,1.765,0.262,14.38,137.00,15.75
2020-01-02 15:12:00,62.2,1.634,0.240,14.00,136.00,15.55
2020-01-02 15:18:00,62.2,1.699,0.259,14.77,142.00,16.13
2020-01-02 15:24:00,62.2,1.732,0.259,13.61,145.00,15.94
2020-01-02 15:30:00,62.4,1.663,0.213,13.41,139.00,14.77
2020-01-02 15:36:00,62.6,1.637,0.207,14.19,139.00,15.16
2020-01-02 15:42:00,62.8,1.654,0.226,14.97,142.00,15.94
2020-01-02 15:48:00,63.0,1.640,0.256,15.16,142.00,16.33
2020-01-02 15:54:00,63.7,1.673,0.226,15.36,144.00,17.11
2020-01-02 16:00:00,63.9,1.703,0.276,15.36,148.00,17.30
2020-01-02 16:06:00,63.5,1.877,0.236,14.97,142.00,16.91
2020-01-02 16:12:00,63.5,1.762,0.207,16.52,144.00,17.88
2020-01-02 16:18:00,63.5,1.736,0.226,16.91,141.00,18.66
2020-01-02 16:24:00,63.3,1.768,0.269,16.52,141.00,19.05
2020-01-02 16:30:00,63.5,1.847,0.223,17.11,143.00,18.66
2020-01-02 16:36:00,63.9,1.804,0.279,16.91,148.00,19.44
2020-01-02 16:42:00,63.7,1.745,0.259,16.72,146.00,19.44
2020-01-02 16:48:00,63.5,1.719,0.269,16.91,144.00,19.83
2020-01-02 16:54:00,63.3,1.752,0.292,14.97,146.00,19.63
2020-01-02 17:00:00,63.3,1.657,0.256,17.69,145.00,19.63
2020-01-02 17:06:00,63.1,1.880,0.256,18.27,144.00,20.41
2020-01-02 17:12:00,63.3,1.696,0.259,17.88,146.00,20.99
2020-01-02 17:18:00,63.5,1.591,0.217,16.52,153.00,19.44
2020-01-02 17:24:00,63.7,1.549,0.213,17.11,151.00,18.86
2020-01-02 17:30:00,63.5,1.644,0.223,14.19,155.00,17.69
2020-01-02 17:36:00,63.7,1.611,0.200,16.33,159.00,17.69
2020-01-02 17:42:00,63.3,1.608,0.220,15.16,159.00,18.66
2020-01-02 17:48:00,63.1,1.565,0.249,15.55,158.00,17.88
2020-01-02 17:54:00,63.0,1.519,0.262,15.36,162.00,18.86
2020-01-02 18:00:00,63.0,1.509,0.246,14.77,160.00,16.91
2020-01-02 18:06:00,63.1,1.447,0.289,13.22,161.00,16.91
2020-01-02 18:12:00,63.1,1.378,0.203,13.61,161.00,15.16
2020-01-02 18:18:00,63.1,1.375,0.207,14.58,158.00,16.72
2020-01-02 18:24:00,63.1,1.407,0.246,16.13,160.00,17.88
2020-01-02 18:30:00,63.3,1.296,0.259,13.61,158.00,17.11
2020-01-02 18:36:00,63.3,1.450,0.259,13.02,166.00,15.55
2020-01-02 18:42:00,63.3,1.467,0.249,11.86,166.00,14.19
2020-01-02 18:48:00,63.3,1.447,0.256,11.66,176.00,13.61
2020-01-02 18:54:00,63.3,1.342,0.213,10.89,170.00,11.86
2020-01-02 19:00:00,63.3,1.401,0.295,11.47,161.00,12.44
2020-01-02 19:06:00,63.3,1.355,0.233,13.22,155.00,14.38
2020-01-02 19:12:00,63.3,1.385,0.230,13.80,147.00,15.16
2020-01-02 19:18:00,63.1,1.562,0.243,13.80,146.00,14.58
2020-01-02 19:24:00,63.3,1.526,0.341,11.47,149.00,14.38
2020-01-02 19:30:00,63.3,1.552,0.253,9.52,162.00,12.44
2020-01-02 19:36:00,63.5,1.440,0.207,4.08,231.00,10.69
2020-01-02 19:42:00,63.5,1.437,0.318,6.80,201.00,9.52
2020-01-02 19:48:00,63.5,1.385,0.289,9.72,169.00,12.44
2020-01-02 19:54:00,63.5,1.440,0.276,8.55,202.00,11.86
2020-01-02 20:00:00,63.9,1.450,0.259,5.83,186.00,20.80
2020-01-02 20:06:00,63.7,1.637,0.318,9.14,292.00,11.86
2020-01-02 20:12:00,63.7,1.401,0.243,2.53,21.00,8.75
2020-01-02 20:18:00,63.7,1.407,0.285,4.28,239.00,5.64
2020-01-02 20:24:00,63.7,1.421,0.285,5.44,129.00,6.03
2020-01-02 20:30:00,63.5,1.385,0.299,4.67,117.00,6.80
2020-01-02 20:36:00,63.9,1.457,0.243,5.83,123.00,6.41
2020-01-02 20:42:00,64.2,1.512,0.302,6.03,144.00,6.61
2020-01-02 20:48:00,63.5,1.430,0.262,6.61,142.00,7.78
2020-01-02 20:54:00,63.1,1.496,0.315,6.22,131.00,8.75
2020-01-02 21:00:00,63.1,1.490,0.322,5.64,130.00,6.41
2020-01-02 21:06:00,63.0,1.457,0.272,8.75,107.00,9.14
2020-01-02 21:12:00,63.0,1.624,0.240,7.19,105.00,8.16
2020-01-02 21:18:00,62.8,1.585,0.292,7.19,98.00,8.16
2020-01-02 21:24:00,63.0,1.549,0.308,6.41,95.00,7.78
2020-01-02 21:30:00,63.0,1.634,0.325,7.19,98.00,7.58
2020-01-02 21:36:00,63.0,1.575,0.295,5.25,91.00,7.58
2020-01-02 21:42:00,63.0,1.677,0.272,5.44,91.00,5.83
2020-01-02 21:48:00,63.0,1.604,0.299,7.78,103.00,8.16
2020-01-02 21:54:00,63.0,1.575,0.269,8.94,110.00,9.52
2020-01-02 22:00:00,63.1,1.686,0.230,6.61,116.00,8.75
2020-01-02 22:06:00,63.3,1.578,0.256,4.86,110.00,6.41
2020-01-02 22:12:00,63.3,1.572,0.361,5.64,116.00,6.03
2020-01-02 22:18:00,63.3,1.473,0.236,5.05,131.00,5.83
2020-01-02 22:24:00,63.5,1.483,0.262,5.44,149.00,5.83
2020-01-02 22:30:00,63.3,1.444,0.262,6.80,149.00,7.58
2020-01-02 22:36:00,63.1,1.542,0.233,6.80,154.00,7.19
2020-01-02 22:42:00,62.8,1.512,0.341,8.75,135.00,9.91
2020-01-02 22:48:00,63.0,1.667,0.266,8.55,132.00,9.91
2020-01-02 22:54:00,63.1,1.631,0.243,8.36,124.00,8.55
2020-01-02 23:00:00,63.1,1.591,0.295,9.14,112.00,9.52
2020-01-02 23:06:00,63.0,1.752,0.282,11.27,107.00,12.05
2020-01-02 23:12:00,63.5,1.909,0.246,14.58,110.00,15.36
2020-01-02 23:18:00,63.3,1.696,0.276,12.63,109.00,16.91
2020-01-02 23:24:00,63.5,1.654,0.295,9.33,115.00,11.86
2020-01-02 23:30:00,63.0,1.614,0.305,10.50,109.00,11.08
2020-01-02 23:36:00,62.6,1.752,0.266,11.47,102.00,12.05
2020-01-02 23:42:00,62.8,1.732,0.259,14.58,100.00,15.16
2020-01-02 23:48:00,63.0,1.716,0.292,15.16,101.00,15.75
2020-01-02 23:54:00,63.1,1.873,0.312,14.77,98.00,15.94
2020-01-03 00:00:00,63.1,1.785,0.367,15.16,97.00,16.72
2020-01-03 00:06:00,63.5,1.877,0.282,12.44,94.00,16.91
2020-01-03 00:12:00,63.5,1.978,0.322,11.08,99.00,12.25
2020-01-03 00:18:00,63.5,1.883,0.223,14.00,110.00,14.77
2020-01-03 00:24:00,63.7,1.870,0.272,15.94,108.00,17.49
2020-01-03 00:30:00,64.0,1.719,0.318,13.02,107.00,16.72
2020-01-03 00:36:00,64.0,1.709,0.246,8.75,118.00,12.63
2020-01-03 00:42:00,63.9,1.775,0.266,5.83,179.00,8.36
2020-01-03 00:48:00,63.9,1.867,0.312,8.36,270.00,10.69
2020-01-03 00:54:00,63.3,1.827,0.308,2.53,222.00,9.52
2020-01-03 01:00:00,63.0,1.870,0.305,3.89,234.00,5.25
2020-01-03 01:06:00,62.8,1.880,0.246,1.17,182.00,3.11
2020-01-03 01:12:00,62.8,1.808,0.285,2.92,131.00,3.69
2020-01-03 01:18:00,62.6,1.768,0.259,1.75,108.00,3.69
2020-01-03 01:24:00,62.4,1.765,0.279,1.56,90.00,1.75
2020-01-03 01:30:00,62.2,1.864,0.312,0.00,90.00,0.97
2020-01-03 01:36:00,61.9,1.946,0.223,1.36,90.00,1.94
2020-01-03 01:42:00,61.9,1.906,0.331,2.33,181.00,2.53
2020-01-03 01:48:00,61.9,1.919,0.285,2.72,218.00,3.11
2020-01-03 01:54:00,62.1,1.873,0.213,3.30,178.00,3.50
2020-01-03 02:00:00,61.9,1.798,0.256,3.50,186.00,3.69
2020-01-03 02:06:00,61.5,1.886,0.272,4.08,180.00,4.28
2020-01-03 02:12:00,61.5,2.011,0.276,3.50,213.00,3.89
2020-01-03 02:18:00,61.2,1.965,0.325,2.33,189.00,3.50
2020-01-03 02:24:00,61.2,1.982,0.299,3.11,174.00,3.30
2020-01-03 02:30:00,61.0,1.798,0.295,2.72,193.00,2.92
2020-01-03 02:36:00,60.8,1.906,0.289,2.33,195.00,2.72
2020-01-03 02:42:00,60.8,1.939,0.344,2.33,242.00,2.92
2020-01-03 02:48:00,60.4,1.991,0.318,1.75,202.00,3.11
2020-01-03 02:54:00,60.3,1.975,0.253,1.56,229.00,1.94
2020-01-03 03:00:00,60.3,1.936,0.302,2.14,231.00,2.72
2020-01-03 03:06:00,60.1,1.942,0.249,1.17,216.00,2.14
2020-01-03 03:12:00,60.3,1.919,0.305,1.75,208.00,2.33
2020-01-03 03:18:00,60.3,1.903,0.305,2.72,179.00,2.92
2020-01-03 03:24:00,60.4,1.995,0.344,3.50,203.00,3.69
2020-01-03 03:30:00,60.6,2.067,0.341,3.30,214.00,3.89
2020-01-03 03:36:00,60.4,2.005,0.249,2.92,231.00,4.08
2020-01-03 03:42:00,60.3,1.988,0.266,3.11,254.00,3.89
2020-01-03 03:48:00,60.3,1.909,0.322,2.53,240.00,3.30
2020-01-03 03:54:00,60.6,1.929,0.322,3.30,237.00,3.69
2020-01-03 04:00:00,60.6,1.965,0.236,3.69,242.00,4.08
2020-01-03 04:06:00,60.4,1.923,0.312,2.53,227.00,4.08
2020-01-03 04:12:00,60.6,1.896,0.312,2.72,231.00,3.50
2020-01-03 04:18:00,60.6,2.090,0.325,2.14,231.00,3.50
2020-01-03 04:24:00,60.4,1.870,0.292,1.36,212.00,1.94
2020-01-03 04:30:00,60.1,1.896,0.299,0.78,212.00,1.75
2020-01-03 04:36:00,60.3,1.913,0.279,0.00,212.00,1.17
2020-01-03 04:42:00,60.3,1.791,0.285,0.00,212.00,0.00
2020-01-03 04:48:00,60.6,1.841,0.318,2.72,138.00,2.72
2020-01-03 04:54:00,60.6,1.860,0.240,3.11,138.00,3.11
2020-01-03 05:00:00,60.8,1.804,0.325,3.11,143.00,3.30
2020-01-03 05:06:00,61.2,1.837,0.325,4.28,130.00,4.28
2020-01-03 05:12:00,61.3,1.739,0.266,4.67,143.00,4.86
2020-01-03 05:18:00,61.3,1.709,0.354,5.25,143.00,5.64
2020-01-03 05:24:00,61.5,1.690,0.328,6.03,137.00,6.22
2020-01-03 05:30:00,61.5,1.703,0.276,5.83,142.00,6.03
2020-01-03 05:36:00,61.7,1.654,0.322,6.03,142.00,6.22
2020-01-03 05:42:00,61.7,1.549,0.249,5.64,136.00,6.22
2020-01-03 05:48:00,61.5,1.670,0.253,1.75,199.00,5.64
2020-01-03 05:54:00,60.6,1.696,0.292,4.86,298.00,13.02
2020-01-03 06:00:00,60.6,1.624,0.233,5.44,307.00,6.22
2020-01-03 06:06:00,60.6,1.558,0.282,0.19,275.00,5.05
2020-01-03 06:12:00,60.3,1.690,0.302,0.00,216.00,0.97
2020-01-03 06:18:00,60.8,1.614,0.338,0.58,218.00,1.17
2020-01-03 06:24:00,60.3,1.562,0.299,5.05,289.00,5.44
2020-01-03 06:30:00,59.9,1.568,0.351,3.69,296.00,5.44
2020-01-03 06:36:00,60.1,1.637,0.295,5.05,297.00,6.22
2020-01-03 06:42:00,59.7,1.493,0.269,5.83,310.00,6.61
2020-01-03 06:48:00,59.9,1.444,0.367,4.47,308.00,5.25
2020-01-03 06:54:00,59.7,1.522,0.299,4.86,313.00,6.41
2020-01-03 07:00:00,59.7,1.549,0.240,5.05,305.00,6.80
2020-01-03 07:06:00,59.4,1.532,0.312,2.72,328.00,6.41
2020-01-03 07:12:00,59.4,1.496,0.279,5.83,313.00,6.61
2020-01-03 07:18:00,59.2,1.617,0.335,3.30,334.00,5.83
2020-01-03 07:24:00,59.2,1.552,0.325,1.94,357.00,3.69
2020-01-03 07:30:00,59.4,1.447,0.325,3.30,3.00,3.69
2020-01-03 07:36:00,59.5,1.440,0.259,2.92,344.00,4.28
2020-01-03 07:42:00,59.4,1.509,0.292,2.92,323.00,3.11
2020-01-03 07:48:00,59.2,1.480,0.328,1.56,317.00,2.92
2020-01-03 07:54:00,59.2,1.388,0.272,2.92,305.00,4.08
2020-01-03 08:00:00,59.0,1.476,0.285,2.72,303.00,4.67
2020-01-03 08:06:00,59.0,1.345,0.279,4.28,293.00,4.86
2020-01-03 08:12:00,58.5,1.388,0.282,4.86,270.00,5.25
2020-01-03 08:18:00,58.6,1.293,0.325,7.00,274.00,8.16
2020-01-03 08:24:00,58.6,1.414,0.299,6.41,267.00,7.58
2020-01-03 08:30:00,58.6,1.342,0.351,6.22,269.00,7.58
2020-01-03 08:36:00,58.6,1.453,0.344,3.69,265.00,6.61
2020-01-03 08:42:00,58.6,1.342,0.328,4.28,275.00,5.44
2020-01-03 08:48:00,58.8,1.283,0.341,6.03,279.00,6.80
2020-01-03 08:54:00,59.4,1.332,0.335,8.16,280.00,9.14
2020-01-03 09:00:00,59.7,1.217,0.292,7.78,283.00,9.52
2020-01-03 09:06:00,60.3,1.306,0.305,7.19,276.00,9.14
2020-01-03 09:12:00,60.6,1.345,0.344,7.58,286.00,8.94
2020-01-03 09:18:00,60.8,1.401,0.289,7.97,288.00,9.14
2020-01-03 09:24:00,60.8,1.312,0.335,8.36,287.00,9.91
2020-01-03 09:30:00,60.6,1.339,0.341,8.36,290.00,9.91
2020-01-03 09:36:00,60.8,1.398,0.338,9.33,290.00,11.47
2020-01-03 09:42:00,61.0,1.270,0.318,9.72,291.00,11.86
2020-01-03 09:48:00,61.2,1.388,0.322,10.30,291.00,13.02
2020-01-03 09:54:00,61.0,1.181,0.308,11.66,286.00,14.19
2020-01-03 10:00:00,60.3,1.119,0.335,10.50,279.00,12.83
2020-01-03 10:06:00,60.1,1.280,0.325,8.55,278.00,11.86
2020-01-03 10:12:00,59.5,1.293,0.279,9.33,277.00,12.83
2020-01-03 10:18:00,59.5,1.371,0.348,9.52,280.00,12.44
2020-01-03 10:24:00,59.5,1.345,0.308,9.33,278.00,12.05
2020-01-03 10:30:00,59.4,1.404,0.269,9.33,279.00,13.22
2020-01-03 10:36:00,59.2,1.306,0.325,9.72,281.00,13.22
2020-01-03 10:42:00,59.5,1.224,0.344,11.66,285.00,13.80
2020-01-03 10:48:00,59.4,1.211,0.272,11.27,280.00,14.77
2020-01-03 10:54:00,59.5,1.260,0.282,10.69,280.00,14.97
2020-01-03 11:00:00,59.7,1.181,0.318,12.05,277.00,14.58
2020-01-03 11:06:00,59.7,1.148,0.328,11.27,282.00,15.55
2020-01-03 11:12:00,59.7,1.243,0.236,10.69,281.00,13.02
2020-01-03 11:18:00,59.7,1.178,0.289,9.52,286.00,14.19
2020-01-03 11:24:00,59.7,1.378,0.338,9.72,283.00,12.25
2020-01-03 11:30:00,59.5,1.165,0.348,7.97,279.00,12.05
2020-01-03 11:36:00,59.9,1.175,0.302,9.72,284.00,12.25
2020-01-03 11:42:00,59.5,1.306,0.253,8.75,282.00,12.44
2020-01-03 11:48:00,59.5,1.394,0.364,8.75,283.00,12.05
2020-01-03 11:54:00,59.7,1.401,0.276,8.94,283.00,10.69
2020-01-03 12:00:00,59.9,1.289,0.325,7.78,280.00,10.89
2020-01-03 12:06:00,59.5,1.257,0.272,5.64,282.00,8.55
2020-01-03 12:12:00,59.7,1.322,0.285,6.03,286.00,8.94
2020-01-03 12:18:00,59.9,1.335,0.367,7.00,293.00,8.75
2020-01-03 12:24:00,59.9,1.296,0.344,6.80,294.00,9.52
2020-01-03 12:30:00,60.1,1.312,0.299,7.58,296.00,9.14
2020-01-03 12:36:00,59.9,1.378,0.361,6.61,292.00,8.16
2020-01-03 12:42:00,59.7,1.329,0.318,6.03,297.00,7.97
2020-01-03 12:48:00,59.7,1.312,0.328,6.41,293.00,7.58
2020-01-03 12:54:00,59.5,1.155,0.341,7.19,304.00,8.36
2020-01-03 13:00:00,59.7,1.152,0.328,6.80,293.00,8.16
2020-01-03 13:06:00,59.5,1.325,0.289,9.14,283.00,10.50
2020-01-03 13:12:00,59.7,1.339,0.282,9.14,282.00,11.27
2020-01-03 13:18:00,59.9,1.332,0.331,9.33,282.00,11.66
2020-01-03 13:24:00,59.9,1.309,0.367,9.14,276.00,12.63
2020-01-03 13:30:00,60.4,1.335,0.276,10.11,283.00,13.61
2020-01-03 13:36:00,60.1,1.339,0.236,7.19,274.00,12.63
2020-01-03 13:42:00,59.4,1.398,0.266,6.41,269.00,9.52
2020-01-03 13:48:00,59.2,1.355,0.367,6.80,274.00,8.55
2020-01-03 13:54:00,59.2,1.394,0.276,6.22,269.00,8.75
2020-01-03 14:00:00,58.5,1.480,0.295,6.61,263.00,7.97
2020-01-03 14:06:00,58.1,1.302,0.256,7.00,258.00,8.55
2020-01-03 14:12:00,58.1,1.312,0.305,7.97,264.00,9.91
2020-01-03 14:18:00,58.6,1.362,0.331,6.22,271.00,9.72
2020-01-03 14:24:00,59.7,1.483,0.256,10.11,278.00,12.44
2020-01-03 14:30:00,60.1,1.460,0.299,10.89,277.00,14.00
2020-01-03 14:36:00,60.4,1.555,0.322,11.27,276.00,14.97
2020-01-03 14:42:00,61.0,1.539,0.266,10.69,275.00,15.75
2020-01-03 14:48:00,61.5,1.444,0.364,10.89,277.00,15.16
2020-01-03 14:54:00,61.5,1.447,0.325,11.66,278.00,16.72
2020-01-03 15:00:00,61.5,1.670,0.315,12.05,274.00,14.77
2020-01-03 15:06:00,61.7,1.588,0.308,14.58,277.00,17.11
2020-01-03 15:12:00,62.1,1.503,0.308,13.41,276.00,17.30
2020-01-03 15:18:00,62.1,1.699,0.364,11.47,279.00,17.69
2020-01-03 15:24:00,61.7,1.578,0.371,13.41,280.00,17.30
2020-01-03 15:30:00,61.9,1.532,0.299,15.16,286.00,19.24
2020-01-03 15:36:00,62.1,1.453,0.423,12.63,284.00,16.72
2020-01-03 15:42:00,62.4,1.516,0.361,13.02,281.00,18.08
2020-01-03 15:48:00,62.8,1.575,0.285,13.61,282.00,17.88
2020-01-03 15:54:00,63.0,1.526,0.269,12.83,280.00,17.49
2020-01-03 16:00:00,63.7,1.388,0.292,12.05,280.00,16.33
2020-01-03 16:06:00,64.2,1.437,0.285,12.25,283.00,15.55
2020-01-03 16:12:00,64.9,1.424,0.351,13.02,281.00,16.72
2020-01-03 16:18:00,65.7,1.243,0.282,14.38,285.00,19.44
2020-01-03 16:24:00,66.6,1.237,0.262,13.41,281.00,18.27
2020-01-03 16:30:00,67.3,1.263,0.266,13.41,285.00,20.60
2020-01-03 16:36:00,67.5,1.237,0.272,14.38,280.00,20.02
2020-01-03 16:42:00,67.6,1.237,0.243,16.91,284.00,21.19
2020-01-03 16:48:00,67.6,1.253,0.344,13.22,283.00,20.99
2020-01-03 16:54:00,67.8,1.322,0.289,13.80,290.00,20.02
2020-01-03 17:00:00,68.0,1.214,0.282,15.16,283.00,18.86
2020-01-03 17:06:00,68.9,1.204,0.246,11.86,282.00,17.88
2020-01-03 17:12:00,67.6,1.247,0.259,14.58,281.00,16.91
2020-01-03 17:18:00,67.1,1.171,0.276,10.50,279.00,17.11
2020-01-03 17:24:00,67.3,1.352,0.233,11.66,278.00,16.91
2020-01-03 17:30:00,67.5,1.227,0.200,14.38,278.00,17.49
2020-01-03 17:36:00,68.2,1.188,0.302,12.63,269.00,16.52
2020-01-03 17:42:00,67.6,1.329,0.253,13.02,271.00,18.08
2020-01-03 17:48:00,68.4,1.270,0.259,12.63,273.00,16.52
2020-01-03 17:54:00,68.4,1.299,0.240,12.63,271.00,18.47
2020-01-03 18:00:00,68.4,1.352,0.213,13.02,263.00,15.94
2020-01-03 18:06:00,69.1,1.309,0.256,11.27,266.00,14.97
2020-01-03 18:12:00,69.1,1.407,0.302,12.44,268.00,17.30
2020-01-03 18:18:00,68.7,1.421,0.236,15.16,275.00,17.88
2020-01-03 18:24:00,69.3,1.273,0.194,10.69,270.00,17.49
2020-01-03 18:30:00,69.8,1.348,0.259,12.05,261.00,16.52
2020-01-03 18:36:00,69.3,1.329,0.259,14.97,256.00,16.52
2020-01-03 18:42:00,69.4,1.332,0.240,14.38,249.00,16.91
2020-01-03 18:48:00,69.8,1.283,0.269,13.02,259.00,15.16
2020-01-03 18:54:00,70.0,1.250,0.249,14.97,263.00,19.24
2020-01-03 19:00:00,70.2,1.161,0.256,14.00,257.00,18.66
2020-01-03 19:06:00,70.3,1.181,0.243,12.05,265.00,16.72
2020-01-03 19:12:00,70.7,1.079,0.266,13.80,266.00,19.24
2020-01-03 19:18:00,70.7,1.168,0.262,14.77,261.00,18.66
2020-01-03 19:24:00,70.7,1.473,0.246,14.38,263.00,18.86
2020-01-03 19:30:00,70.7,1.316,0.240,14.58,269.00,17.88
2020-01-03 19:36:00,71.1,1.283,0.279,13.80,262.00,16.33
2020-01-03 19:42:00,71.4,1.299,0.299,10.89,260.00,20.80
2020-01-03 19:48:00,71.4,1.365,0.322,13.02,264.00,17.88
2020-01-03 19:54:00,71.4,1.470,0.315,16.33,258.00,21.19
2020-01-03 20:00:00,70.9,1.467,0.246,15.55,270.00,21.97
2020-01-03 20:06:00,71.2,1.470,0.305,17.49,261.00,22.94
2020-01-03 20:12:00,71.6,1.509,0.282,14.77,259.00,21.58
2020-01-03 20:18:00,71.2,1.309,0.351,18.08,267.00,22.94
2020-01-03 20:24:00,71.4,1.243,0.299,19.44,265.00,24.49
2020-01-03 20:30:00,71.4,1.306,0.289,19.44,261.00,24.69
2020-01-03 20:36:00,71.2,1.319,0.361,18.08,271.00,23.13
2020-01-03 20:42:00,70.7,1.352,0.331,17.30,279.00,23.33
2020-01-03 20:48:00,70.9,1.427,0.259,14.77,285.00,20.99
2020-01-03 20:54:00,70.7,1.467,0.335,17.11,275.00,20.99
2020-01-03 21:00:00,71.1,1.430,0.328,16.33,275.00,23.71
2020-01-03 21:06:00,70.5,1.447,0.305,15.94,285.00,20.60
2020-01-03 21:12:00,71.1,1.447,0.299,11.86,278.00,20.22
2020-01-03 21:18:00,70.7,1.552,0.341,14.77,281.00,18.27
2020-01-03 21:24:00,70.5,1.322,0.308,17.30,275.00,23.71
2020-01-03 21:30:00,70.2,1.483,0.305,16.13,278.00,23.91
2020-01-03 21:36:00,70.2,1.414,0.285,17.30,281.00,23.91
2020-01-03 21:42:00,69.8,1.283,0.289,15.94,286.00,23.52
2020-01-03 21:48:00,70.0,1.260,0.354,16.72,282.00,23.13
2020-01-03 21:54:00,70.3,1.230,0.315,14.00,277.00,18.27
2020-01-03 22:00:00,70.2,1.273,0.285,16.91,276.00,24.10
2020-01-03 22:06:00,69.8,1.335,0.246,13.80,291.00,20.02
2020-01-03 22:12:00,70.0,1.289,0.351,14.38,284.00,19.05
2020-01-03 22:18:00,69.8,1.371,0.492,13.02,288.00,18.47
2020-01-03 22:24:00,69.6,1.342,0.308,17.69,297.00,20.41
2020-01-03 22:30:00,69.6,1.375,0.338,15.75,288.00,19.83
2020-01-03 22:36:00,69.6,1.365,0.325,14.19,293.00,19.05
2020-01-03 22:42:00,69.6,1.270,0.341,15.55,297.00,17.88
2020-01-03 22:48:00,69.4,1.214,0.328,15.75,293.00,19.63
2020-01-03 22:54:00,69.4,1.329,0.364,13.02,297.00,18.08
2020-01-03 23:00:00,69.3,1.325,0.384,11.66,299.00,17.88
2020-01-03 23:06:00,69.1,1.375,0.285,13.22,294.00,16.52
2020-01-03 23:12:00,68.9,1.211,0.407,12.44,294.00,14.97
2020-01-03 23:18:00,68.7,1.355,0.351,9.91,294.00,14.58
2020-01-03 23:24:00,68.5,1.411,0.341,12.25,294.00,14.58
2020-01-03 23:30:00,68.4,1.385,0.292,10.89,296.00,14.38
2020-01-03 23:36:00,67.8,1.358,0.331,8.94,291.00,14.00
2020-01-03 23:42:00,67.5,1.302,0.377,10.30,286.00,12.05
2020-01-03 23:48:00,66.7,1.335,0.299,7.58,284.00,11.86
2020-01-03 23:54:00,66.4,1.368,0.279,6.41,277.00,8.94
2020-01-04 00:00:00,66.0,1.345,0.390,7.00,279.00,9.14
2020-01-04 00:06:00,65.7,1.401,0.351,7.00,276.00,9.33
2020-01-04 00:12:00,65.8,1.253,0.322,8.55,279.00,11.08
2020-01-04 00:18:00,65.7,1.440,0.249,7.00,285.00,8.75
2020-01-04 00:24:00,66.2,1.385,0.302,10.89,285.00,12.63
2020-01-04 00:30:00,66.0,1.453,0.249,9.52,280.00,13.22
2020-01-04 00:36:00,65.5,1.381,0.308,9.14,274.00,11.86
2020-01-04 00:42:00,64.9,1.378,0.299,8.16,274.00,10.30
2020-01-04 00:48:00,64.4,1.371,0.308,7.19,282.00,9.91
2020-01-04 00:54:00,64.4,1.421,0.282,7.78,277.00,9.91
2020-01-04 01:00:00,64.0,1.493,0.308,7.97,270.00,9.72
2020-01-04 01:06:00,64.6,1.529,0.253,8.55,281.00,11.27
2020-01-04 01:12:00,64.8,1.447,0.315,8.55,291.00,14.77
2020-01-04 01:18:00,64.6,1.545,0.282,8.16,284.00,11.27
2020-01-04 01:24:00,63.7,1.463,0.328,6.41,272.00,9.91
2020-01-04 01:30:00,62.2,1.444,0.240,5.83,262.00,7.19
2020-01-04 01:36:00,60.8,1.496,0.351,6.61,243.00,7.58
2020-01-04 01:42:00,59.7,1.467,0.331,5.83,246.00,7.78
2020-01-04 01:48:00,59.9,1.572,0.318,7.00,260.00,9.14
2020-01-04 01:54:00,60.8,1.463,0.305,8.36,278.00,10.89
2020-01-04 02:00:00,61.3,1.407,0.223,8.16,280.00,10.30
2020-01-04 02:06:00,61.0,1.391,0.269,6.80,288.00,9.72
2020-01-04 02:12:00,60.8,1.424,0.305,7.19,275.00,8.55
2020-01-04 02:18:00,61.0,1.476,0.308,8.75,276.00,11.47
2020-01-04 02:24:00,60.8,1.348,0.276,8.94,278.00,11.47
2020-01-04 02:30:00,60.6,1.388,0.240,8.75,276.00,11.47
2020-01-04 02:36:00,60.6,1.483,0.322,9.33,273.00,11.66
2020-01-04 02:42:00,60.8,1.453,0.299,9.52,274.00,11.66
2020-01-04 02:48:00,60.6,1.316,0.269,9.52,273.00,12.63
2020-01-04 02:54:00,60.3,1.365,0.180,8.55,273.00,11.66
2020-01-04 03:00:00,60.1,1.483,0.328,9.14,276.00,10.50
2020-01-04 03:06:00,59.9,1.434,0.318,8.36,281.00,10.11
